latitude,longitude,manageNo,parkNm,parkSe,rdnmadr,lnmadr,parkAr,mvmFclty,amsmtFclty,cnvnncFclty,cltrFclty,etcFclty,appnNtfcDate,institutionNm,phoneNumber,referenceDate,insttCode,insttNm
36.0907776,128.356052,47190-00073,애린공원,어린이공원,,경상북도 구미시 상모동 45,1723,공중걷기,조합놀이대,연식의자,,CCTV,1992-10-16,경상북도 구미시청,054-480-5572,2026-04-02,5080000,경상북도 구미시
37.23984573,127.0553349,41117-00066,방죽,어린이공원,,경기도 수원시 영통구 망포동 383-3,2135,다목적구장(족구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.238967,127.0555283,41117-00067,소담,어린이공원,경기도 수원시 영통구 태장로 84,경기도 수원시 영통구 망포동 544-11,907,,,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.23990141,127.0573732,41117-00068,소문,어린이공원,,경기도 수원시 영통구 망포동 724,1846.8,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.2387693,127.059446,41117-00069,온누리,어린이공원,,경기도 수원시 영통구 망포동 523-1,887,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24245373,127.0645009,41117-00070,수련,어린이공원,,경기도 수원시 영통구 망포동 708,1507.1,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26713882,127.058579,41117-00045,솔빛,어린이공원,,경기도 수원시 영통구 원천동 549-3,3230,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26024933,126.9573769,41113-00130,36호소공원,소공원,,경기도 수원시 권선구 호매실동 1392,5567.8,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26390643,126.9952846,41113-00131,51호소공원,소공원,,경기도 수원시 권선구 서둔동 382,1479.3,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26193815,126.9971396,41113-00132,54호소공원,소공원,,경기도 수원시 권선구 평동 20-10,574,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26288088,126.9995543,41113-00133,55호소공원,소공원,,경기도 수원시 권선구 평동 177,1000,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.27250154,126.9422387,41113-00134,62호소공원,소공원,,경기도 수원시 권선구 금곡동 1090,339.6,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26852636,126.9435554,41113-00135,63호소공원,소공원,,경기도 수원시 권선구 호매실동 1347,515,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.271198,126.9581708,41113-00136,64호소공원,소공원,,경기도 수원시 권선구 금곡동 1136-2,1051.3,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.2616459,127.0046637,41113-00137,64호소공원,소공원,,경기도 수원시 권선구 세류동 1273,1478.7,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.23644472,127.023442,41113-00138,69호소공원,소공원,,경기도 수원시 권선구 권선동 1352-65,489,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.23678921,127.0232309,41113-00139,70호소공원,소공원,,경기도 수원시 권선구 권선동 1354-67,477.9,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.24035116,127.0201012,41113-00140,71호소공원,소공원,,경기도 수원시 권선구 권선동 1345-69,523.2,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.2701613,126.9936072,41113-00141,80호소공원,소공원,,경기도 수원시 권선구 서둔동 9-31,2573,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26987871,126.9943135,41113-00142,81호소공원,소공원,,경기도 수원시 권선구 서둔동 9-51,1528,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26443377,126.9948411,41113-00143,50호소공원,소공원,,경기도 수원시 권선구 서둔동 323-6,1686.5,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26559631,126.9943438,41113-00144,52호소공원,소공원,,경기도 수원시 권선구 서둔동 327,716.2,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.26581247,126.9948279,41113-00145,53호소공원,소공원,,경기도 수원시 권선구 서둔동 321-4,579.7,,휴게쉼터,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
37.28391618,126.9944429,41115-00040,16호소공원,소공원,,경기도 수원시 팔달구 화서동 767,1603.5,,휴게쉼터,,,,,경기도 수원시 팔달구 녹지공원과,031-5191-7043,2026-01-15,3740000,경기도 수원시
37.28304593,127.0217246,41115-00041,49호소공원,소공원,,경기도 수원시 팔달구 남수동 11-515,928,,휴게쉼터,,,,,경기도 수원시 화성사업소 문화유산시설과,031-5191-4473,2026-01-15,3740000,경기도 수원시
37.28344168,127.0048542,41115-00042,66호소공원,소공원,경기도 수원시 팔달구 팔달로165번길 34-2,,347,,휴게쉼터,,,,,경기도 수원시 화성사업소 문화유산시설과,031-5191-4473,2026-01-15,3740000,경기도 수원시
37.28609837,127.0162903,41115-00043,67호소공원,소공원,경기도 수원시 팔달구 화서문로 75,경기도 수원시 팔달구 북수동 69,439,,휴게쉼터,,,,,경기도 수원시 팔달구 녹지공원과,031-5191-7043,2026-01-15,3740000,경기도 수원시
37.28273023,127.0240013,41115-00044,73호소공원,소공원,경기도 수원시 팔달구 팔달문로 57번길 79,경기도 수원시 팔달구 지동 273-9,140,,휴게쉼터,,,,,경기도 수원시 화성사업소 문화유산시설과,031-5191-4473,2026-01-15,3740000,경기도 수원시
37.26554796,127.0759126,41117-00086,영덕소공원,소공원,,경기도 수원시 영통구 영통동 1167,1459.4,,휴게쉼터,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.23940506,127.0636435,41117-00087,10호소공원,소공원,,경기도 수원시 영통구 망포동 478,1279,,휴게쉼터,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24431656,127.0622548,41117-00088,17호소공원,소공원,,경기도 수원시 영통구 영통동 1157,1134.7,,휴게쉼터,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24371555,127.0630328,41117-00089,19호소공원,소공원,,경기도 수원시 영통구 망포동 434,512.7,,휴게쉼터,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.29744098,126.9981817,41111-00058,60호소공원,소공원,,경기도 수원시 장안구 정자동 836-5,3482,,휴게쉼터,,,,,경기도 수원시 장안구 녹지공원과,031-5191-5995,2026-01-15,3740000,경기도 수원시
37.299249,127.0034947,41111-00059,61호소공원,소공원,경기도 수원시 장안구 정조로 1053번길 36,경기도 수원시 장안구 송죽동 346-6,971.3,,휴게쉼터,,,,,경기도 수원시 장안구 녹지공원과,031-5191-5995,2026-01-15,3740000,경기도 수원시
37.29786649,127.0436077,41117-00082,고래등,어린이공원,,경기도 수원시 영통구 이의동 1273-1,2104.7,,물놀이시설1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.28887163,127.0485014,41117-00083,틴틴,어린이공원,,경기도 수원시 영통구 이의동 1345,2185.1,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24783014,127.0429386,41117-00084,동그라미,어린이공원,,경기도 수원시 영통구 신동 927-2,1527,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24660746,127.0418114,41117-00085,물빛,어린이공원,,경기도 수원시 영통구 신동969,1683,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.29823745,126.9667016,41111-00054,9호소공원,소공원,,경기도 수원시 장안구 율전동 604,674.7,,휴게쉼터,,,,,경기도 수원시 장안구 녹지공원과,031-5191-5995,2026-01-15,3740000,경기도 수원시
37.30768169,127.0113154,41111-00055,송원공원,소공원,,경기도 수원시 장안구 조원동 912-2,3071,,휴게쉼터,,,,,경기도 수원시 장안구 녹지공원과,031-5191-5995,2026-01-15,3740000,경기도 수원시
37.3142763,126.9862086,41111-00056,39호소공원,소공원,,경기도 수원시 장안구 이목동 850,2817,,휴게쉼터,,,,,경기도 수원시 장안구 녹지공원과,031-5191-5995,2026-01-15,3740000,경기도 수원시
37.24372795,127.0608294,41117-00071,당암,어린이공원,,경기도 수원시 영통구 망포동 719,1743.1,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24148487,127.0632755,41117-00072,우주,어린이공원,,경기도 수원시 영통구 망포동 500-6,1612,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24084216,127.0654118,41117-00073,숲속부엉이,어린이공원,,경기도 수원시 영통구 망포동 713,1990.7,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.2447432,127.0558023,41117-00074,망포,어린이공원,,경기도 수원시 영통구 망포동 721,1932.3,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26491233,127.0813304,41117-00046,해오름,어린이공원,경기도 수원시 영통구 영통로 514번길 53,경기도 수원시 영통구 영통동 948-4,3824.7,다목적구장(농구),조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26663771,127.0830516,41117-00047,달래,어린이공원,경기도 수원시 영통구 봉영로 1744번길 11,경기도 수원시 영통구 영통동 1053-2,4220.7,다목적구장(농구),조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26185806,127.0781262,41117-00048,미로,어린이공원,경기도 수원시 영통구 청명북로 118,경기도 수원시 영통구 영통동 955-3,4969.3,다목적구장(농구),,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26276871,127.084262,41117-00049,달님,어린이공원,,경기도 수원시 영통구 영통동 1052-4,4865.2,다목적구장,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.25905057,127.0739487,41117-00050,푸른,어린이공원,경기도 수원시 영통구 영통로 438,경기도 수원시 영통구 영통동 957-2,5019.3,다목적구장,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.25601981,127.0766658,41117-00051,단오,어린이공원,,경기도 수원시 영통구 영통동 1047-3,6083.3,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.25175741,127.0800835,41117-00052,수정,어린이공원,경기도 수원시 영통구 청명로 59번길 7-16,경기도 수원시 영통구 영통동 1031,2641.1,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24911008,127.0774793,41117-00053,으뜸,어린이공원,경기도 수원시 영통구 매영로 421-7,경기도 수원시 영통구 영통동 1017,2087.9,,조합놀이대1,노인정1,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24851981,127.0696446,41117-00054,풀잎,어린이공원,경기도 수원시 영통구 봉영로 1526,경기도 수원시 영통구 영통동 988-2,8360.4,다목적구장(농구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24813812,127.0671583,41117-00055,보리수,어린이공원,,경기도 수원시 영통구 영통동 970-2,6947.2,다목적구장(농구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.25302259,127.0647227,41117-00056,솔찬,어린이공원,,경기도 수원시 영통구 영통동 964-3,4968.3,다목적구장(농구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24989846,127.0660942,41117-00057,박지성,어린이공원,경기도 수원시 영통구 봉영로 1517번길 40,경기도 수원시 영통구 영통동 967-4,6968.8,다목적구장(농구+풋살)2,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24923873,127.0608564,41117-00058,한울,어린이공원,,경기도 수원시 영통구 영통동 972-4,5919.7,다목적구장(농구+게이트볼)2,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.24536018,127.0685793,41117-00059,미리내,어린이공원,,경기도 수원시 영통구 영통동 987,1781.4,다목적구장(농구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.2625946,127.0477359,41117-00060,푸름,어린이공원,,경기도 수원시 영통구 영통동 1245,1634.4,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.26020972,127.046066,41117-00061,매화,어린이공원,,경기도 수원시 영통구 매탄동 1259,2025.7,다목적구장(농구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
37.25833791,127.0430012,41117-00062,매여울,어린이공원,경기도 수원시 영통구 매탄로 82,경기도 수원시 영통구 매탄동 1274,2312.2,다목적구장(농구)1,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
