source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,lbrryNm,ctprvnNm,signguNm,lbrrySe,closeDay,weekdayOperOpenHhmm,weekdayOperColseHhmm,satOperOperOpenHhmm,satOperCloseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,seatCo,bookCo,pblictnCo,noneBookCo,lonCo,lonDaycnt,rdnmadr,operInstitutionNm,phoneNumber,plotAr,buldAr,homepageUrl,referenceDate,insttCode,insttNm
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,현동작은도서관,작은도서관,창원시,경상남도 창원시 마산합포구 현동7길 27(현동),35.14988761,128.5537934,현동작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8971,현동작은도서관,경상남도,창원시,작은도서관,일+국가지정 공휴일,09:00,18:00,09:00,17:00,00:00,00:00,26,8971,0,0,5,14,경상남도 창원시 마산합포구 현동7길 27(현동),현동주민자치회,055-221-0223,,106.08,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,꿈꾸는산호작은도서관,작은도서관,창원시,경상남도 창원시 마산합포구 용마로 30(여성회관 마산관 1층),35.21649814,128.5790896,꿈꾸는산호작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7489,꿈꾸는산호작은도서관,경상남도,창원시,작은도서관,토+일+국가지정 공휴일,09:00,18:00,00:00,00:00,00:00,00:00,29,7489,2,0,10,14,경상남도 창원시 마산합포구 용마로 30(여성회관 마산관 1층),(사)한국인성교육학회,055-604-1615,,89,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,고운작은도서관,작은도서관,창원시,경상남도 창원시 마산합포구 월영마을로 3(월영동),35.17375179,128.5580464,고운작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;6515,고운작은도서관,경상남도,창원시,작은도서관,토+일+국가지정 공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,6515,8,0,3,14,경상남도 창원시 마산합포구 월영마을로 3(월영동),월영동주민자치회,070-7798-1612,,97.44,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,신추산작은도서관,작은도서관,창원시,경상남도 창원시 마산합포구 문신길 169(오동동),35.20706717,128.5696019,신추산작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;3264,신추산작은도서관,경상남도,창원시,작은도서관,토+일+국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,21,3264,3,0,5,14,경상남도 창원시 마산합포구 문신길 169(오동동),㈜라온아트앤컬처,055-245-5035,,178.36,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,상곡어울림작은도서관,작은도서관,창원시,경상남도 창원시 마산회원구 내서읍 상곡로 16,35.24279619,128.5037042,상곡어울림작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;14032,상곡어울림작은도서관,경상남도,창원시,작은도서관,월+일+국가지정 공휴일,09:00,18:00,10:00,15:00,00:00,00:00,50,14032,22,93,3,14,경상남도 창원시 마산회원구 내서읍 상곡로 16,(사)창원시새마을회,055-231-4204,,188,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,합성가고파작은도서관,작은도서관,창원시,경상남도 창원시 마산회원구 합성서3길 21(합성동),35.24218587,128.5838997,합성가고파작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;12271,합성가고파작은도서관,경상남도,창원시,작은도서관,토+일+국가지정 공휴일,09:00,18:00,10:00,17:00,00:00,00:00,30,12271,0,180,5,14,경상남도 창원시 마산회원구 합성서3길 21(합성동),합성1동주민자치회,055-253-5583,,114,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,봉암동작은도서관,작은도서관,창원시,경상남도 창원시 마산회원구 봉암북2길 31(봉암동),35.22128334,128.5972012,봉암동작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;10206,봉암동작은도서관,경상남도,창원시,작은도서관,토+일+국가지정 공휴일,09:00,18:00,00:00,00:00,00:00,00:00,20,10206,1,31,4,14,경상남도 창원시 마산회원구 봉암북2길 31(봉암동),㈜라온아트앤컬처,055-292-5760,,105.38,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-12-05,place,여좌작은도서관,작은도서관,창원시,경상남도 창원시 진해구 여좌천로 64-1(여좌동),35.15867283,128.6602155,여좌작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;4348,여좌작은도서관,경상남도,창원시,작은도서관,토+일+국가지정 공휴일,09:00,18:00,10:00,16:00,00:00,00:00,36,4348,0,0,5,14,경상남도 창원시 진해구 여좌천로 64-1(여좌동),블라썸여좌사회적협동조합,055-546-9294,,150,,2024-12-05,5670000,경상남도 창원시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-26,place,민주작은도서관,작은도서관,동구,광주광역시 동구 동명로26번길 15-3(동명동),35.1512528,126.925462,민주작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;5058,민주작은도서관,광주광역시,동구,작은도서관,토+일+국가지정공휴일,10:00,16:30,00:00,00:00,00:00,00:00,20,5058,5,2,0,0,광주광역시 동구 동명로26번길 15-3(동명동),(사)광주민주화운동기념사업회,062-675-3555,,44,,2025-06-26,3590000,광주광역시 동구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-26,place,푸른길두산위브작은도서관,작은도서관,동구,"광주광역시 동구 계림로30번길 15(계림동, 푸른길 두산위브)",35.15706311,126.9253721,푸른길두산위브작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1698,푸른길두산위브작은도서관,광주광역시,동구,작은도서관,화+수+금+토+일+국가지정공휴일,15:00,18:00,00:00,00:00,00:00,00:00,30,1698,0,0,0,0,"광주광역시 동구 계림로30번길 15(계림동, 푸른길 두산위브)",푸른길두산위브입주자대표회의,062-226-1216,,114.57,,2025-06-26,3590000,광주광역시 동구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-26,place,꽃대여행작은도서관,작은도서관,동구,광주광역시 동구 천변우로 447,35.1426084009,126.9170039484,꽃대여행작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;5000,꽃대여행작은도서관,광주광역시,동구,작은도서관,휴관,09:30,17:30,00:00,00:00,00:00,00:00,30,5000,0,0,0,0,광주광역시 동구 천변우로 447,아시아문화콘텐츠시민네트워크,062-223-2301,,115,,2025-06-26,3590000,광주광역시 동구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-10-31,place,하브루타도서관,작은도서관,부평구,인천광역시 부평구 경인로931번길18(부평동),37.48839372,126.7231464,하브루타도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2653,하브루타도서관,인천광역시,부평구,작은도서관,일+월+법정공휴일,09:00,16:30,13:00,16:00,00:00,00:00,20,2653,0,0,0,0,인천광역시 부평구 경인로931번길18(부평동),부평남부교회,,,140,,2025-10-31,3540000,인천광역시 부평구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-10-31,place,상동무지개작은도서관,작은도서관,부평구,인천광역시 부평구 송내대로373번길28(삼산동),37.516550278,126.7588701907,상동무지개작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1250,상동무지개작은도서관,인천광역시,부평구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,30,1250,0,0,0,0,인천광역시 부평구 송내대로373번길28(삼산동),기쁜소식부천교회,,,62.4,,2025-10-31,3540000,인천광역시 부평구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-10-31,place,지혜로작은도서관,작은도서관,부평구,인천광역시 부평구 마장로324번길8-17(산곡동),37.506052,126.7039764,지혜로작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2639,지혜로작은도서관,인천광역시,부평구,작은도서관,토+일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,15,2639,0,0,0,0,인천광역시 부평구 마장로324번길8-17(산곡동),지혜로작은도서관,,,152.51,,2025-10-31,3540000,인천광역시 부평구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-10-31,place,로뎀나무도서관,작은도서관,부평구,"인천광역시 부평구 영성동로 35, 부성교회(삼산동)",37.52006146,126.746528,로뎀나무도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;9639,로뎀나무도서관,인천광역시,부평구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,20,9639,0,0,0,0,"인천광역시 부평구 영성동로 35, 부성교회(삼산동)",부성교회,032-529-5112,,141.2,,2025-10-31,3540000,인천광역시 부평구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-10-31,place,꿈쟁이어린이도서관,작은도서관,부평구,인천광역시 부평구 부흥로 213 주안교회(산곡동),37.499561,126.715083,꿈쟁이어린이도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;6500,꿈쟁이어린이도서관,인천광역시,부평구,작은도서관,일+월+법정공휴일,09:00,17:00,09:00,15:00,00:00,00:00,26,6500,0,0,0,0,인천광역시 부평구 부흥로 213 주안교회(산곡동),주안교회,032-590-9809,,192.87,,2025-10-31,3540000,인천광역시 부평구
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-10-31,place,꿈꾸는작은도서관,작은도서관,부평구,인천광역시 부평구 하정로19번길 5(십정동),37.474552,126.702253,꿈꾸는작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1005,꿈꾸는작은도서관,인천광역시,부평구,작은도서관,일+법정공휴일,14:00,20:00,09:00,17:00,00:00,00:00,24,1005,0,0,0,0,인천광역시 부평구 하정로19번길 5(십정동),십정중부감리교회,032-428-1769,,54.72,,2025-10-31,3540000,인천광역시 부평구
