latitude,longitude,relicsNm,appnNo,relicsKnd,relicsSe,rdnmadr,lnmadr,appnDate,posesnSe,ownerNm,scale,makePd,picInfo,relicsIntrcn,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
36.74904923,127.4259072,신례남부부 충열비申禮男夫婦 忠烈碑,117,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 복현리 382,2015-04-17,사유,,1기,,,임진왜란때 왜적에 항거한 신례남과 그의 처 여흥밈씨의 충정을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73909227,127.4440663,송천서원松泉書院,118,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 양지리 118,2015-04-17,사유,,1동,,,"1695년 김사렴, 최유경, 이정간, 박광우, 이지충, 조망, 이대건을 제향하기 위해 세운 서원",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.74236817,127.4379755,오창 청풍김문 쌍효각梧倉 淸風金門 雙孝閣,119,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 양지리 158,2015-04-17,사유,,1동,,,"1700년 김호철, 김호열 형제의 효행을 기리기 위해 세운 정려각",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.72706264,127.4591279,괴정리사지 석조여래입상槐亭里寺址 石造如來立像,120,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 괴정리 산27-2,2015-04-17,사유,,1구,,,"조성수법이 우수하며, 청주지역 불교문화를 연구하는데 중요한 자료임",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73240969,127.4595733,현풍곽씨 열녀각玄風郭氏 烈女閣,121,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 괴정리 산42,2015-04-17,사유,,1동,,,1635년 임진왜란때 왜적에게 정조를 지키려다 죽은 이대윤의 처 현풍곽씨의 정절을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.72262068,127.4626484,동고정東皐亭,122,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 가곡리 415-1,2015-04-17,사유,,1동,,,1612년 이영길이 세운 전의이씨 문중의 정자임.,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.70883616,127.4470443,탑리 석조비로자나불좌상塔里 石造毘盧遮那佛坐像,123,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 탑리 273,2015-04-17,사유,,1구,,,고려 초기의 비로자나불좌상으로 청주지역 불교문화 연구에 귀중한 자료임,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
35.06852432,126.5348865,함평향교,전라남도 유형문화재 제113호,유형문화유적,건조물,전라남도 함평군 대동면 대동길 45,전라남도 함평군 대동면 향교리 590-1,1985-02-20,사유,함평향교,1원,조선시대,,전묘후학의 형식으로 대부분 전학후묘의배치를 탈피한 건물배치 형식,061-320-1774,전라남도 함평군청,2026-03-11,4960000,전라남도 함평군
36.75277564,127.4665722,오창 김사렴 묘소梧倉 金士廉 墓所,157,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 모정리 산8,2017-03-17,사유,,1원,,,"김사렴(金士廉)은 고려 말에 안렴사를 지냈으며, 조선이 건국되자 벼슬을 버리고 오창에 들어옴. 안동김씨는 오창읍 모정리에 동족마을을 형성하였고,  김사렴의 묘소 역시 이곳에 위치함.",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.69717654,127.4839757,오근장 채지홍 묘소梧根場 蔡之洪 墓所,158,유형문화유적,무덤,,충청북도 청주시 청원구 외남동 산47-1,2017-03-17,사유,,1원,,,"인천 채씨는 상주 함창에 살다가 16세손 채무이(蔡無易) 때 청주로 입향함. 채지홍(蔡之洪, 1683~ 1741)은 채무이의 후손으로 권상하에게 수학한 강문팔학사의 한사람이고, 영조대 무신란의 청주성 점령 당시 의병을 모집하여 활약하여 형조좌랑과 공홍도도사를 지냄.",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.68130352,127.4623452,정상동 돌꼬지 샘 및 동제井上洞 石花 井 및 洞祭,159,유형문화유적,건조물,,충청북도 청주시 청원구 정상동 388,2017-03-17,국유,,1원,,,"돌꼬지마을에 위치한 샘으로 어떤 가뭄에도 마르지 않았으며, 현재까지 마을에서 용왕제와 동제를 지내고 있음. 이 우물로 인하여 井上, 井下, 井北 지명이 생겼음.",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.64783021,127.5299971,것대산 마애비군것대산 磨崖碑群,160,유형문화유적,조각,,충청북도 청주시 상당구 용정동 산110-3,2019-09-06,국유,,7기,,,옛 교통로의 자연 노두를 활용하여 기록한 충청병마절도사와 병마우후가 조를 이루어 남긴 특수형식의 기념물로 보존가치가 큼,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.59062626,127.509110,효촌리 고택孝村里 古宅,161,유형문화유적,건조물,,충청북도 청주시 상당구 남일면 효촌리 9-1,2020-07-03,사유,,4동,,,"조선시대에 건축된 가옥을 1930년대 개축, 충북지역 상류계층에서 나타나는 트인 ㅁ자형의 배치구조를 보이며 가구기법, 부재의 규격 등이 좋은 상태",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.61349916,127.4779197,청송심씨 묘역靑松沈氏 墓域,162,유형문화유적,무덤,,충청북도 청주시 서원구 분평동 265-15,2020-07-03,사유,,2기,,,"묘소 조성당시 제작된 것으로 보이는 문인석, 망주석 등이 있으며 묘표에 묘소의 주인이 기록되어 있음.  조선 전기에 조성된 묘역으로 세종의 비 소헌왕후의 백조모, 백모의 묘소.",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.6285397,127.4769614,연최적 충효정려延最績 忠孝旌閭,163,유형문화유적,건조물,,충청북도 청주시 서원구 모충동 411-10,2022-04-08,사유,,1동,,,연최적의 충효정려로 역사성이 확실한 지역의 중요한 자료임,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.58494231,127.4868952,폭서암曝書巖,164,유형문화유적,조각,,충청북도 청주시 서원구 장암동 561-18,2022-04-08,국유,,1기,,,책을 포쇄하던 바위라는 뜻으로 제작연대 및 각자내용 등이 확실하고 보존가치가 있음,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
34.740529,127.034374,호조판서 이기동 효자문,제7호,기념물,건조물,,전라남도 보성군 보성읍 옥암리 494-2,2017-07-11,사유,이종관,,,,효자문,061-850-5241,전라남도 보성군,2025-12-01,4890000,전라남도 보성군
36.70883616,127.4470443,탑리 석조약사여래좌상塔里 石造藥師如來坐像,124,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 탑리 273,2015-04-17,사유,,1구,,,고려시대 약사여래좌상으로 청주지역 불교사 연구에 귀중한 자료임,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.70523564,127.4391283,충정영당忠靖影堂,125,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 농소리 94,2015-04-17,사유,,1동,,,태종때 제2차 왕자의 난시 공을 세원 마천목의 영명을 봉안하기 위해 세운 영당임,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.69261497,127.4383313,김절 충신각金節 忠臣閣,126,유형문화유적,건조물,,충청북도 청주시 청원구 오창읍 신평리 산42-14,2015-04-17,사유,,1동,,,임진왜란때 금산전투에서 순절한 개성김씨 김절의 충절을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73753751,127.5332267,경주이씨 효부각慶州李氏 孝婦閣,127,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 신대리 153-2,2015-04-17,사유,,1동,,,부안임씨 임노훈의 처 이옥골의 효행을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.74295512,127.538723,김극 충신각金棘 忠臣閣,128,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 현암리 282-5,2015-04-17,사유,,1동,,,안동김씨 김극의 충절을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.72665115,127.5803778,영하리 모전석탑靈下里 模塼石塔,129,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 영하리 357-1,2015-04-17,사유,,1기,,,"모전석탑으로 희귀성이 있으며, 우리나라 석탑연구에 중요한 자료임",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73098802,127.585398,김원 효자각金瑗 孝子閣,130,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 선암리 산3,2015-04-17,사유,,1동,,,1665년 연안김씨 김원의 효행을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73069875,127.5900545,안동김씨 효부각安東金氏 孝婦閣,131,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 선암리 산39-6,2015-04-17,사유,,1동,,,1887년 풍천임씨 임시대의 처 안동김씨의 효행을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73069875,127.5900545,임기백 효자각任岐白 孝子閣,132,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 선암리 산39-6,2015-04-17,사유,,1동,,,1887년 풍천임씨 임기백의 효행을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73069875,127.5900545,풍천임문 효열각豊川任門 孝烈閣,133,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 선암리 산39-6,2015-04-17,사유,,1동,,,풍천임씨 임헌호의 처 문화류씨와 임의재의 처 철원최씨 고부의 효열을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73197254,127.5992701,인동장문 충효각仁同張門 忠孝閣,134,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 호명리 153,2015-04-17,사유,,1동,,,"인동장씨 장경달의 충절과 장문창, 장순급의 효행을 기리기 위해 세운 정려각",043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.76370227,127.5488964,공간사恭簡祠,135,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 내추리 145,2015-04-17,사유,,1동,,,세조 즉위에 공을 세워 좌익공신 2등에 추록된 공간공 윤형의 위패를 봉안하기 위해 세운 사당,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.76370596,127.5488964,문숙영당文肅影堂,136,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 내추리 211-6,2015-04-17,사유,,1동,,,고려시대 여진을 정벌한 윤관장군의 영정을 봉안하기 위해 세운 영정,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.76295016,127.5469934,윤령 효자각尹聆 孝子閣,137,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 내추리 209-7,2015-04-17,사유,,1동,,,1883년 윤령의 효행을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.75114768,127.5167362,곡산연씨 효부각谷山延氏 孝婦閣,138,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 용계리 415-3,2015-04-17,사유,,1동,,,전주이씨 이호익의 처 곡산연씨의 효행을 기리기 위해 세운 정려각,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.75854004,127.5221482,죽계사竹溪祠,139,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 용계리 171,2015-04-17,사유,,1동,,,1738년 단종 복위를 도모하다가 죽음을 당한 금성대군 이유와 충장공 이보흠의 위해를 봉안하기 위해 세운 사당,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
36.73839343,127.5194729,문정영당文貞影堂,140,유형문화유적,건조물,,충청북도 청주시 청원구 북이면 대율리 214-1,2015-04-17,사유,,1동,,,조선후기 명신인 영의정 최석정의 영정을 봉안하기 위해 세운 영당임,043-201-2437,충청북도 청주시청,2025-11-18,5710000,충청북도 청주시
33.552292,126.807198,영감놀이,2,무형문화유적,도 무형유산,,제주특별자치도 제주시 구좌읍 행원리 826번지,1971-08-26,사유,,,,,영감이란 도깨비의 제주도말인 도채비를 높여서 부르는 말이다. 영감놀이는 제주도의 무당굿 중 놀이굿의 한 종류로 도깨비신에 대한 굿인 동시에 가면놀이이며 물고기가 많이 잡히길 기원하거나 병이 낫기를 기원하는 의미에서 행해진다.,064-710-6972,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.354422,126.502886,영실기암과 오백나한,84,기념물,명승,,제주특별자치도 서귀포시 하원동 산1-4번지 외,2011-10-13,국유,,,,,영실기암(靈室奇岩)은 한라산을 대표하는 곳이며 영주십이경 중 하나로 춘화 녹음 단풍 설경 등 사계절 내내 아름다운 모습과 울창한 수림이 어울려 빼어난 경치를 보여주는 명승지이다.,064-710-6652,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.507323,126.967192,영일동 등명대,1,유형문화유적,도 등록문화유산,,제주특별자치도 제주시 우도면 연평리 133-1번지,2021-07-29,국유,,,,,등명대는 제주도에만 남아있는 유산으로 희소성을 지님과 동시에 근대시기 어업문화 및 해양생활을 살펴볼 수 있는 해양문화자원으로 역사성 및 학술적 가치를 지님에 따라 도 등록문화재로 등록될만한 가치가 크다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
