source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,SpcTxnId,Kingdom,KingdomKR,PhylumDivision,PhylumDivisionKR,Class,ClassKR,Order,OrderKR,Family,FamilyKR,SpcScitfNm,SpcScitfNmShort,CommKorNm,SpcTyp,ABST,FORM,ECOL,CULTIVINF,BIOCHEMICAL,ACTIVINFO,NADI,INDI,HABI,UTLZ,CorrNmTyp,CorrSpcScitfNm
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,꼬인고리매,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 고리매과,,,,,꼬인고리매은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;꼬인고리매;Scytosiphon;dotyi;고리매과,270000025054,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Scytosiphonaceae,고리매과,"Scytosiphon dotyi M.J.Wynne, 1969",Scytosiphon dotyi,꼬인고리매,기타,,,,,,,,,,,정명,"Scytosiphon dotyi M.J.Wynne, 1969"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,꼬인바위수염,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 고리매과,"서해안, 남해안, 제주도","서해안, 남해안, 제주도",,,"식물체는 황갈색이며, 곧은 원주형으로 줄기는 꼬여있고, 속은 비어 있다. 여러 가닥이 뭉쳐서 자라며 가지는 없다. 식물체의 길이는 5~15 cm이고, 폭은 1~2 mm이다. 겨울부터 늦봄까지 출현한다. 조간대 상부의 암반에 생육한다.","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;꼬인바위수염;Myelophycus;cavus;고리매과;서해안;남해안;제주도,270000023489,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Scytosiphonaceae,고리매과,"Myelophycus cavus J.Tanaka & Chihara, 1984",Myelophycus cavus,꼬인바위수염,기타,"식물체는 황갈색이며, 곧은 원주형으로 줄기는 꼬여있고, 속은 비어 있다. 여러 가닥이 뭉쳐서 자라며 가지는 없다. 식물체의 길이는 5~15 cm이고, 폭은 1~2 mm이다. 겨울부터 늦봄까지 출현한다. 조간대 상부의 암반에 생육한다.",,,,,,"서해안, 남해안, 제주도",일본,,,정명,"Myelophycus cavus J.Tanaka & Chihara, 1984"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,꼰실모자반,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,꼰실모자반은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;꼰실모자반;Sargassum;yamadae;모자반과,270000025014,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,"Sargassum yamadae Yoshida & T.Konno, 1983",Sargassum yamadae,꼰실모자반,기타,,,,,,,,,,,이명,"Sargassum angii L.M.Laio, 1998"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,꽈배기모자반,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,전해역,전해역,,,"▵ Type locality : Nagasaki, Japan

식물체는 갈색이며 원추상근에서 단독 직립하고 1~3 m까지 자란다. 줄기는 짧으며 수 회 분지하고, 하부에서는 편압되고 상부에서는 삼릉형인 1차 가지를 형성한다. 잎은 하부에서 타원형, 피침형이고 길이 4~5 cm이며, 상부에서는 선형이다. 기낭은 방추형 또는 타원형으로 침상돌기를 내며 간혹 잎 모양의 관엽이 있다. 소지 정단부근에 주걱 모양의 생식기탁 5~7개가 돌려나고, 생식기탁 내 9~10개 정도의 웅성 생식소가 형성되며 생식소 내벽을 따라 구슬 모양의 장정기를 만든다. [1]","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;꽈배기모자반;Sargassum;siliquastrum;모자반과;전해역,270000025010,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,"Sargassum siliquastrum (Mertens ex Turner) C.Agardh, 1820",Sargassum siliquastrum,꽈배기모자반,기타,,"▵ Type locality : Nagasaki, Japan

식물체는 갈색이며 원추상근에서 단독 직립하고 1~3 m까지 자란다. 줄기는 짧으며 수 회 분지하고, 하부에서는 편압되고 상부에서는 삼릉형인 1차 가지를 형성한다. 잎은 하부에서 타원형, 피침형이고 길이 4~5 cm이며, 상부에서는 선형이다. 기낭은 방추형 또는 타원형으로 침상돌기를 내며 간혹 잎 모양의 관엽이 있다. 소지 정단부근에 주걱 모양의 생식기탁 5~7개가 돌려나고, 생식기탁 내 9~10개 정도의 웅성 생식소가 형성되며 생식소 내벽을 따라 구슬 모양의 장정기를 만든다. [1]",,,,항염증,전해역,"중국, 홍콩, 일본, 베트남, 뉴칼레도니아",,"식품, 의약품",정명,"Sargassum siliquastrum (Mertens ex Turner) C.Agardh, 1820"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,끈말,크로미스타계; 대롱편모조식물문; 갈조강; 끈말목; 끈말과,외연도,외연도,,,"식물체는 갈색이고 연골질이며 가느다란 외가닥의 긴 끈 모양이며, 부착기에서 여러 개가 모여서 나고 줄기 표면은 가느다랗고 매끄럽다. 체장은 1 m 이상이며 직경은 2∼5 mm이다. 부착기와 정단부로 갈수록 점차 가늘어진다.","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;끈말;Chorda;asiatica;끈말과;외연도,270000021222,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Chordales,끈말목,Chordaceae,끈말과,"Chorda asiatica Sasaki & Kawai, 2007",Chorda asiatica,끈말,기타,,"식물체는 갈색이고 연골질이며 가느다란 외가닥의 긴 끈 모양이며, 부착기에서 여러 개가 모여서 나고 줄기 표면은 가느다랗고 매끄럽다. 체장은 1 m 이상이며 직경은 2∼5 mm이다. 부착기와 정단부로 갈수록 점차 가늘어진다.","조하대와 점심대 암반에서 관찰되며, 저조선 부근에서는 길이가 30 cm 정도 되는 작은 것도 관찰된다.",,,,외연도,,,식품,정명,"Chorda asiatica Sasaki & Kawai, 2007"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,끈말더부살이,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 민가지말과,"동해, 남해, 제주도","동해, 남해, 제주도",,,"편모조류의 일종으로 식물체의 길이는 10~15cm, 폭은 1mm 정도이다. 가지는 불규칙하게 분지하며, 속이 비어 있다. 대부분 끈말에 착생한다. 어린 식물은 황갈색이며, 점성이 다소 있고, 부드러운 원주형의 사상체이다.","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;끈말더부살이;Acrothrix;pacifica;민가지말과;동해;남해;제주도,270000020063,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Chordariaceae,민가지말과,"Acrothrix pacifica Okamura & Yamada, 1932",Acrothrix pacifica,끈말더부살이,기타,,"편모조류의 일종으로 식물체의 길이는 10~15cm, 폭은 1mm 정도이다. 가지는 불규칙하게 분지하며, 속이 비어 있다. 대부분 끈말에 착생한다. 어린 식물은 황갈색이며, 점성이 다소 있고, 부드러운 원주형의 사상체이다.","파도가 잔잔한 외해나 내만의 조간대 및 조하대에 생육한다. 암반 또는 다른 해조에 부착 생육하며, 봄과 초여름에 무성해진다. 독특한 생태적 특성을 지니고, 해수관상용과 유전자원으로서 활용가치가 높다.",,,,"동해, 남해, 제주도",일본,,,정명,"Acrothrix pacifica Okamura & Yamada, 1932"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,나래미역,크로미스타계; 대롱편모조식물문; 갈조강; 다시마목; 나래미역과,,,,,나래미역은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;나래미역;Alaria;esculenta;나래미역과,270000020142,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Laminariales,다시마목,Alariaceae,나래미역과,"Alaria esculenta (Linnaeus) Greville, 1830",Alaria esculenta,나래미역,기타,,,,,,,,,,,정명,"Alaria esculenta (Linnaeus) Greville, 1830"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,난쟁이말,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 민가지말과,한국,한국,,,"엽체는 갈색이고, 0.5-2 mm 크기이다. 직립지는 단순하거나 일반적으로 불규칙적으로 분지되며, 직경이 12-18μm이고 간헐적 종간 분열이 있다. phaeophycean hairs은 끝이나 측면에 있다. 세포는 5-6개의 둥근 갈색체를 갖는다. 개재적 분열 생장을 한다. 조간대 조하대의 미역에 의해 다른 지역으로 퍼져나간 것으로 보인다.","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;난쟁이말;Hecatonema;terminale;민가지말과;한국,270000022469,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Chordariaceae,민가지말과,"Hecatonema terminale (Kützing) Kylin, 1937",Hecatonema terminale,난쟁이말,기타,"엽체는 갈색이고, 0.5-2 mm 크기이다. 직립지는 단순하거나 일반적으로 불규칙적으로 분지되며, 직경이 12-18μm이고 간헐적 종간 분열이 있다. phaeophycean hairs은 끝이나 측면에 있다. 세포는 5-6개의 둥근 갈색체를 갖는다. 개재적 분열 생장을 한다. 조간대 조하대의 미역에 의해 다른 지역으로 퍼져나간 것으로 보인다.",,,,,,한국,"칠레, 페루, 오스트랄리아, 유럽, 일본",,,정명,"Hecatonema terminale (Kützing) Kylin, 1937"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,납작솜털,크로미스타계; 대롱편모조식물문; 갈조강; 솜털목; 솜털과,전해역,전해역,,,"엽체는 뭉쳐나며, 직립하고 단선의 사상체로 많은 가지를 내며, 상부 측에서는 총생하는 특징을 보이고, 연갈색을 띠며, 3~5cm높이로 자라고, 분산개재분열로 생장하며, 암반 혹은 다른 해조류에 착생한다. 측지는 보통 주축과 동일하게 무한생장하며, 아차상 혹은 호생으로 나며, 하부 쪽에서는 다소 긴 세포간격을 두고 나나, 상부 쪽에서는 빽빽하게 밀생하며, 2~3차 소지를 내고, 가지 끝으로 갈수록 세포가 가늘어지나 위갈조털로 변하지는 않는다. 말단소지는 가지의 등면에 배열되어 총생하는 것처럼 보이며, 복실포자낭과 함께 난다. 세포는 원통형으로 하부 쪽의 성숙한 세포의 경우 폭 25~40um, 폭에 대한 길이의 비율이 약 2배 정도 되며, 상부 쪽 세포에서는 폭 15~30um, 폭에 대한 길이의 비율이 1~1,3배 정도이다. 갈색체는 불규칙한 리본 모양으로 세포당 3~5개 정도 들어있다. 복실낭은 보통 2~4개씩 연속하여 측지의 등면에 밀생하거나 주축을 따라 흩어져 나며, 1~3개 세포로된 자루세포 위에 형성된다.","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;납작솜털;Ectocarpus;acutus;솜털과;전해역,270000021803,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Ectocarpales,솜털목,Ectocarpaceae,솜털과,"Ectocarpus acutus Setchell & N.L.Gardner, 1922",Ectocarpus acutus,납작솜털,기타,"엽체는 뭉쳐나며, 직립하고 단선의 사상체로 많은 가지를 내며, 상부 측에서는 총생하는 특징을 보이고, 연갈색을 띠며, 3~5cm높이로 자라고, 분산개재분열로 생장하며, 암반 혹은 다른 해조류에 착생한다. 측지는 보통 주축과 동일하게 무한생장하며, 아차상 혹은 호생으로 나며, 하부 쪽에서는 다소 긴 세포간격을 두고 나나, 상부 쪽에서는 빽빽하게 밀생하며, 2~3차 소지를 내고, 가지 끝으로 갈수록 세포가 가늘어지나 위갈조털로 변하지는 않는다. 말단소지는 가지의 등면에 배열되어 총생하는 것처럼 보이며, 복실포자낭과 함께 난다. 세포는 원통형으로 하부 쪽의 성숙한 세포의 경우 폭 25~40um, 폭에 대한 길이의 비율이 약 2배 정도 되며, 상부 쪽 세포에서는 폭 15~30um, 폭에 대한 길이의 비율이 1~1,3배 정도이다. 갈색체는 불규칙한 리본 모양으로 세포당 3~5개 정도 들어있다. 복실낭은 보통 2~4개씩 연속하여 측지의 등면에 밀생하거나 주축을 따라 흩어져 나며, 1~3개 세포로된 자루세포 위에 형성된다.","식물체는 황갈색의 가느다란 실 모양으로 다발을 이루어 다른 해조류에 붙어 자란다. 식물체는 원통모양의 세포가 길이로 연결하여 이루어졌고 가지를 많이 내며 끝으로 갈수록 가늘어진다. 줄기를 이루는 세포에서 헛뿌리를 내며 이 헛뿌리는 줄기에 붙어 내려오면서 피층처럼 된다. (Lee, 2008 편집 인용)",조간대에 자란다.,,,,전해역,"북아메리카, 남아메리카, 중앙아메리카, 아프리카, 아시아",,,정명,"Ectocarpus acutus Setchell & N.L.Gardner, 1922"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,넓곽,크로미스타계; 대롱편모조식물문; 갈조강; 다시마목; 나래미역과,"부산시, 제주도","부산시, 제주도",,,"식물체는 한 장으로 평평하고, 뿌리는 나뭇가지 모양이고 줄기는 편원인데 그 상부는 엽상부의 중륵으로 되어 있다. 엽상부 전체의 모양은 난원형 또는 피침형이다. 엽면에는 모과가 있어 육안으로는 소흑점으로 보인다. 줄기의 양쪽에 주름이 촘촘히 있는데 이것은 포자를 가진 포자엽이다. 잎은 좌우에 우상열편을 가진다.","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;넓곽;Undaria;undarioides;나래미역과;부산시;제주도,270000025799,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Laminariales,다시마목,Alariaceae,나래미역과,"Undaria undarioides (Yendo) Okamura, 1915",Undaria undarioides,넓곽,기타,,"식물체는 한 장으로 평평하고, 뿌리는 나뭇가지 모양이고 줄기는 편원인데 그 상부는 엽상부의 중륵으로 되어 있다. 엽상부 전체의 모양은 난원형 또는 피침형이다. 엽면에는 모과가 있어 육안으로는 소흑점으로 보인다. 줄기의 양쪽에 주름이 촘촘히 있는데 이것은 포자를 가진 포자엽이다. 잎은 좌우에 우상열편을 가진다.","외해에 면한, 또는 외해에 가까운 바위나 돌에 착생하고 저조선 아래 생육한다.",,,,"부산시, 제주도",일본,,,이명,"Undaria pinnatifida (Harvey) Suringar, 1873"
